date,week_start,user_login,email,team,role,editor_primary,language_primary,suggestions,acceptances,acceptance_rate_pct,ide_chat_interactions,dotcom_chat_interactions,last_activity_at,last_activity_bucket,repository,model,pr_summaries_created
2025-10-08,2025-10-06,dev09,dev09@example.com,growth,SDE1,vscode,typescript,385,254,65.97,0,3,2025-10-01,0-7,demo/repo2,a-custom-model,1
2025-10-08,2025-10-06,dev10,dev10@example.com,growth,SDE1,vscode,go,347,233,67.15,0,3,2025-09-16,8-30,mobile/app,a-custom-model,1
2025-10-08,2025-10-06,dev11,dev11@example.com,growth,Senior SDE,jetbrains,java,266,170,63.91,0,2,2025-10-10,0-7,demo/repo1,a-custom-model,1
2025-10-08,2025-10-06,dev12,dev12@example.com,core-platform,Tech Lead,vscode,python,308,219,71.1,0,2,2025-09-17,8-30,demo/repo2,default,1
2025-10-08,2025-10-06,dev13,dev13@example.com,mobile,Senior SDE,vscode,typescript,216,108,50.0,0,2,2025-09-16,8-30,payments/api,default,0
2025-10-08,2025-10-06,dev14,dev14@example.com,core-platform,Tech Lead,neovim,java,241,152,63.07,0,2,2025-10-12,0-7,demo/repo1,default,0
2025-10-08,2025-10-06,dev15,dev15@example.com,core-platform,Senior SDE,jetbrains,typescript,279,156,55.91,0,2,2025-09-13,8-30,payments/api,a-custom-model,1
2025-10-08,2025-10-06,dev16,dev16@example.com,mobile,SDE1,vscode,python,316,198,62.66,0,2,2025-10-07,0-7,demo/repo2,default,1
2025-10-08,2025-10-06,dev17,dev17@example.com,mobile,Tech Lead,vscode,javascript,224,158,70.54,0,2,2025-09-13,8-30,demo/repo1,default,1
2025-10-08,2025-10-06,dev18,dev18@example.com,growth,Tech Lead,vscode,javascript,290,165,56.9,0,2,2025-10-09,0-7,demo/repo2,a-custom-model,1
2025-10-08,2025-10-06,dev19,dev19@example.com,core-platform,Senior SDE,neovim,typescript,223,150,67.26,0,2,2025-10-13,0-7,demo/repo1,default,0
2025-10-08,2025-10-06,dev20,dev20@example.com,core-platform,Tech Lead,neovim,typescript,314,221,70.38,0,2,2025-09-20,8-30,demo/repo2,default,1
2025-10-09,2025-10-06,dev01,dev01@example.com,core-platform,SDE1,jetbrains,java,161,66,40.99,0,2,2025-10-10,0-7,demo/repo2,default,1
2025-10-09,2025-10-06,dev02,dev02@example.com,core-platform,Senior SDE,vscode,python,303,221,72.94,0,3,2025-09-24,8-30,mobile/app,default,0
2025-10-09,2025-10-06,dev03,dev03@example.com,growth,SDE2,vscode,python,153,101,66.01,0,1,2025-09-22,8-30,demo/repo1,default,1
2025-10-09,2025-10-06,dev04,dev04@example.com,core-platform,Senior SDE,vscode,python,328,185,56.4,0,3,2025-10-11,0-7,mobile/app,default,2
2025-10-09,2025-10-06,dev05,dev05@example.com,mobile,Tech Lead,vscode,javascript,319,152,47.65,0,2,2025-09-22,8-30,demo/repo1,default,0
2025-10-09,2025-10-06,dev06,dev06@example.com,growth,Tech Lead,vscode,javascript,190,81,42.63,0,1,2025-10-12,0-7,demo/repo1,default,1
2025-10-09,2025-10-06,dev07,dev07@example.com,mobile,SDE1,vscode,python,253,146,57.71,0,2,2025-09-19,8-30,demo/repo1,a-custom-model,0
2025-10-09,2025-10-06,dev08,dev08@example.com,growth,Senior SDE,vscode,javascript,145,76,52.41,0,1,2025-10-08,0-7,demo/repo1,a-custom-model,0
2025-10-09,2025-10-06,dev09,dev09@example.com,growth,SDE1,vscode,typescript,331,218,65.86,0,3,2025-10-01,8-30,demo/repo1,default,1
2025-10-09,2025-10-06,dev10,dev10@example.com,growth,SDE1,vscode,go,298,199,66.78,0,2,2025-09-16,8-30,payments/api,default,2
2025-10-09,2025-10-06,dev11,dev11@example.com,growth,Senior SDE,jetbrains,java,228,145,63.6,0,2,2025-10-10,0-7,payments/api,a-custom-model,1
2025-10-09,2025-10-06,dev12,dev12@example.com,core-platform,Tech Lead,vscode,python,264,187,70.83,0,2,2025-09-17,8-30,demo/repo1,default,2
2025-10-09,2025-10-06,dev13,dev13@example.com,mobile,Senior SDE,vscode,typescript,185,91,49.19,0,1,2025-09-16,8-30,payments/api,default,1
2025-10-09,2025-10-06,dev14,dev14@example.com,core-platform,Tech Lead,neovim,java,206,129,62.62,0,2,2025-10-12,0-7,demo/repo2,default,0
2025-10-09,2025-10-06,dev15,dev15@example.com,core-platform,Senior SDE,jetbrains,typescript,239,133,55.65,0,2,2025-09-13,8-30,payments/api,default,1
2025-10-09,2025-10-06,dev16,dev16@example.com,mobile,SDE1,vscode,python,271,169,62.36,0,2,2025-10-07,0-7,demo/repo2,default,1
2025-10-09,2025-10-06,dev17,dev17@example.com,mobile,Tech Lead,vscode,javascript,192,134,69.79,0,1,2025-09-13,8-30,demo/repo1,default,0
2025-10-09,2025-10-06,dev18,dev18@example.com,growth,Tech Lead,vscode,javascript,249,141,56.63,0,2,2025-10-09,0-7,demo/repo2,default,1
2025-10-09,2025-10-06,dev19,dev19@example.com,core-platform,Senior SDE,neovim,typescript,191,128,67.02,0,1,2025-10-13,0-7,demo/repo1,a-custom-model,0
2025-10-09,2025-10-06,dev20,dev20@example.com,core-platform,Tech Lead,neovim,typescript,270,190,70.37,0,2,2025-09-20,8-30,demo/repo2,a-custom-model,2
2025-10-10,2025-10-06,dev01,dev01@example.com,core-platform,SDE1,jetbrains,java,154,63,40.91,0,3,2025-10-10,0-7,demo/repo2,default,0
2025-10-10,2025-10-06,dev02,dev02@example.com,core-platform,Senior SDE,vscode,python,291,212,72.85,0,5,2025-09-24,8-30,demo/repo1,a-custom-model,0
2025-10-10,2025-10-06,dev03,dev03@example.com,growth,SDE2,vscode,python,147,97,65.99,0,3,2025-09-22,8-30,mobile/app,default,0
2025-10-10,2025-10-06,dev04,dev04@example.com,core-platform,Senior SDE,vscode,python,316,178,56.33,0,4,2025-10-11,0-7,demo/repo1,default,1
2025-10-10,2025-10-06,dev05,dev05@example.com,mobile,Tech Lead,vscode,javascript,307,146,47.56,0,4,2025-09-22,8-30,demo/repo1,default,0
2025-10-10,2025-10-06,dev06,dev06@example.com,growth,Tech Lead,vscode,javascript,182,77,42.31,0,2,2025-10-12,0-7,demo/repo2,default,0
2025-10-10,2025-10-06,dev07,dev07@example.com,mobile,SDE1,vscode,python,244,140,57.38,0,3,2025-09-19,8-30,payments/api,default,1
2025-10-10,2025-10-06,dev08,dev08@example.com,growth,Senior SDE,vscode,javascript,139,73,52.52,0,2,2025-10-08,0-7,payments/api,default,0
2025-10-10,2025-10-06,dev09,dev09@example.com,growth,SDE1,vscode,typescript,318,209,65.72,0,4,2025-10-01,8-30,demo/repo1,default,1
2025-10-10,2025-10-06,dev10,dev10@example.com,growth,SDE1,vscode,go,286,191,66.78,0,4,2025-09-16,8-30,mobile/app,default,2
2025-10-10,2025-10-06,dev11,dev11@example.com,growth,Senior SDE,jetbrains,java,219,139,63.47,0,3,2025-10-10,0-7,mobile/app,default,0
2025-10-10,2025-10-06,dev12,dev12@example.com,core-platform,Tech Lead,vscode,python,254,180,70.87,0,3,2025-09-17,8-30,payments/api,default,1
2025-10-10,2025-10-06,dev13,dev13@example.com,mobile,Senior SDE,vscode,typescript,178,88,49.44,0,2,2025-09-16,8-30,mobile/app,default,1
2025-10-10,2025-10-06,dev14,dev14@example.com,core-platform,Tech Lead,neovim,java,198,124,62.63,0,3,2025-10-12,0-7,mobile/app,default,0
2025-10-10,2025-10-06,dev15,dev15@example.com,core-platform,Senior SDE,jetbrains,typescript,230,128,55.65,0,3,2025-09-13,8-30,payments/api,default,1
2025-10-10,2025-10-06,dev16,dev16@example.com,mobile,SDE1,vscode,python,261,162,62.07,0,3,2025-10-07,0-7,payments/api,default,1
2025-10-10,2025-10-06,dev17,dev17@example.com,mobile,Tech Lead,vscode,javascript,185,129,69.73,0,2,2025-09-13,8-30,payments/api,a-custom-model,1
2025-10-10,2025-10-06,dev18,dev18@example.com,growth,Tech Lead,vscode,javascript,239,135,56.49,0,3,2025-10-09,0-7,demo/repo1,a-custom-model,1
2025-10-10,2025-10-06,dev19,dev19@example.com,core-platform,Senior SDE,neovim,typescript,184,123,66.85,0,2,2025-10-13,0-7,mobile/app,default,0
2025-10-10,2025-10-06,dev20,dev20@example.com,core-platform,Tech Lead,neovim,typescript,259,182,70.27,0,3,2025-09-20,8-30,payments/api,default,2
2025-10-11,2025-10-06,dev01,dev01@example.com,core-platform,SDE1,jetbrains,java,97,48,49.48,0,1,2025-10-10,0-7,payments/api,default,0
2025-10-11,2025-10-06,dev02,dev02@example.com,core-platform,Senior SDE,vscode,python,183,141,77.05,0,2,2025-09-24,8-30,demo/repo1,default,1
2025-10-11,2025-10-06,dev03,dev03@example.com,growth,SDE2,vscode,python,93,70,75.27,0,1,2025-09-22,8-30,payments/api,default,0
2025-10-11,2025-10-06,dev04,dev04@example.com,core-platform,Senior SDE,vscode,python,198,120,60.61,0,2,2025-10-11,0-7,mobile/app,default,1
2025-10-11,2025-10-06,dev05,dev05@example.com,mobile,Tech Lead,vscode,javascript,193,100,51.81,0,2,2025-09-22,8-30,payments/api,default,1
2025-10-11,2025-10-06,dev06,dev06@example.com,growth,Tech Lead,vscode,javascript,115,57,49.57,0,1,2025-10-12,0-7,demo/repo2,default,0
2025-10-11,2025-10-06,dev07,dev07@example.com,mobile,SDE1,vscode,python,153,96,62.75,0,2,2025-09-19,8-30,mobile/app,default,1
2025-10-11,2025-10-06,dev08,dev08@example.com,growth,Senior SDE,vscode,javascript,87,54,62.07,0,1,2025-10-08,0-7,payments/api,default,0
2025-10-11,2025-10-06,dev09,dev09@example.com,growth,SDE1,vscode,typescript,200,140,70.0,0,2,2025-10-01,8-30,demo/repo2,default,0
2025-10-11,2025-10-06,dev10,dev10@example.com,growth,SDE1,vscode,go,180,128,71.11,0,2,2025-09-16,8-30,mobile/app,default,0
2025-10-11,2025-10-06,dev11,dev11@example.com,growth,Senior SDE,jetbrains,java,138,96,69.57,0,1,2025-10-10,0-7,demo/repo2,default,0
2025-10-11,2025-10-06,dev12,dev12@example.com,core-platform,Tech Lead,vscode,python,160,122,76.25,0,2,2025-09-17,8-30,payments/api,default,1
2025-10-11,2025-10-06,dev13,dev13@example.com,mobile,Senior SDE,vscode,typescript,112,63,56.25,0,1,2025-09-16,8-30,demo/repo2,default,0
2025-10-11,2025-10-06,dev14,dev14@example.com,core-platform,Tech Lead,neovim,java,125,87,69.6,0,1,2025-10-12,0-7,demo/repo2,default,1
2025-10-11,2025-10-06,dev15,dev15@example.com,core-platform,Senior SDE,jetbrains,typescript,144,88,61.11,0,1,2025-09-13,8-30,payments/api,a-custom-model,1
2025-10-11,2025-10-06,dev16,dev16@example.com,mobile,SDE1,vscode,python,164,110,67.07,0,2,2025-10-07,0-7,payments/api,default,1
2025-10-11,2025-10-06,dev17,dev17@example.com,mobile,Tech Lead,vscode,javascript,116,89,76.72,0,1,2025-09-13,8-30,demo/repo2,default,1
2025-10-11,2025-10-06,dev18,dev18@example.com,growth,Tech Lead,vscode,javascript,150,93,62.0,0,2,2025-10-09,0-7,demo/repo2,default,0
2025-10-11,2025-10-06,dev19,dev19@example.com,core-platform,Senior SDE,neovim,typescript,115,85,73.91,0,1,2025-10-13,0-7,demo/repo1,default,0
2025-10-11,2025-10-06,dev20,dev20@example.com,core-platform,Tech Lead,neovim,typescript,163,122,74.85,0,2,2025-09-20,8-30,demo/repo2,default,0
2025-10-12,2025-10-06,dev01,dev01@example.com,core-platform,SDE1,jetbrains,java,135,55,40.74,0,0,2025-10-10,0-7,demo/repo1,default,0
2025-10-12,2025-10-06,dev02,dev02@example.com,core-platform,Senior SDE,vscode,python,254,184,72.44,0,2,2025-09-24,8-30,demo/repo1,default,1
2025-10-12,2025-10-06,dev03,dev03@example.com,growth,SDE2,vscode,python,129,85,65.89,0,1,2025-09-22,8-30,mobile/app,default,1
2025-10-12,2025-10-06,dev04,dev04@example.com,core-platform,Senior SDE,vscode,python,276,155,56.16,0,2,2025-10-11,0-7,mobile/app,default,1
2025-10-12,2025-10-06,dev05,dev05@example.com,mobile,Tech Lead,vscode,javascript,268,127,47.39,0,2,2025-09-22,8-30,demo/repo2,default,1
2025-10-12,2025-10-06,dev06,dev06@example.com,growth,Tech Lead,vscode,javascript,160,67,41.88,0,1,2025-10-12,0-7,mobile/app,a-custom-model,0
2025-10-12,2025-10-06,dev07,dev07@example.com,mobile,SDE1,vscode,python,213,122,57.28,0,2,2025-09-19,8-30,payments/api,default,1
2025-10-12,2025-10-06,dev08,dev08@example.com,growth,Senior SDE,vscode,javascript,122,63,51.64,0,1,2025-10-08,0-7,demo/repo2,default,0
2025-10-12,2025-10-06,dev09,dev09@example.com,growth,SDE1,vscode,typescript,278,182,65.47,0,2,2025-10-01,8-30,payments/api,default,0
2025-10-12,2025-10-06,dev10,dev10@example.com,growth,SDE1,vscode,go,250,166,66.4,0,2,2025-09-16,8-30,demo/repo1,default,1
2025-10-12,2025-10-06,dev11,dev11@example.com,growth,Senior SDE,jetbrains,java,192,121,63.02,0,1,2025-10-10,0-7,demo/repo1,default,0
2025-10-12,2025-10-06,dev12,dev12@example.com,core-platform,Tech Lead,vscode,python,222,157,70.72,0,2,2025-09-17,8-30,demo/repo1,default,2
2025-10-12,2025-10-06,dev13,dev13@example.com,mobile,Senior SDE,vscode,typescript,156,76,48.72,0,1,2025-09-16,8-30,mobile/app,default,1
2025-10-12,2025-10-06,dev14,dev14@example.com,core-platform,Tech Lead,neovim,java,174,108,62.07,0,1,2025-10-12,0-7,demo/repo1,default,0
2025-10-12,2025-10-06,dev15,dev15@example.com,core-platform,Senior SDE,jetbrains,typescript,201,111,55.22,0,1,2025-09-13,8-30,payments/api,default,0
2025-10-12,2025-10-06,dev16,dev16@example.com,mobile,SDE1,vscode,python,228,141,61.84,0,2,2025-10-07,0-7,demo/repo2,default,1
2025-10-12,2025-10-06,dev17,dev17@example.com,mobile,Tech Lead,vscode,javascript,162,113,69.75,0,1,2025-09-13,8-30,demo/repo1,default,0
2025-10-12,2025-10-06,dev18,dev18@example.com,growth,Tech Lead,vscode,javascript,209,118,56.46,0,2,2025-10-09,0-7,payments/api,default,0
2025-10-12,2025-10-06,dev19,dev19@example.com,core-platform,Senior SDE,neovim,typescript,161,107,66.46,0,1,2025-10-13,0-7,mobile/app,default,0
2025-10-12,2025-10-06,dev20,dev20@example.com,core-platform,Tech Lead,neovim,typescript,227,159,70.04,0,2,2025-09-20,8-30,mobile/app,default,0
2025-10-13,2025-10-13,dev01,dev01@example.com,core-platform,SDE1,jetbrains,java,116,56,48.28,0,2,2025-10-10,0-7,demo/repo1,default,0
2025-10-13,2025-10-13,dev02,dev02@example.com,core-platform,Senior SDE,vscode,python,217,167,76.96,0,3,2025-09-24,8-30,demo/repo2,default,1
2025-10-13,2025-10-13,dev03,dev03@example.com,growth,SDE2,vscode,python,110,82,74.55,0,2,2025-09-22,8-30,mobile/app,default,1
2025-10-13,2025-10-13,dev04,dev04@example.com,core-platform,Senior SDE,vscode,python,235,141,60.0,0,4,2025-10-11,0-7,payments/api,a-custom-model,1
2025-10-13,2025-10-13,dev05,dev05@example.com,mobile,Tech Lead,vscode,javascript,228,117,51.32,0,4,2025-09-22,8-30,demo/repo1,default,0
2025-10-13,2025-10-13,dev06,dev06@example.com,growth,Tech Lead,vscode,javascript,136,66,48.53,0,2,2025-10-12,0-7,demo/repo2,default,0
2025-10-13,2025-10-13,dev07,dev07@example.com,mobile,SDE1,vscode,python,182,113,62.09,0,3,2025-09-19,8-30,payments/api,default,1
2025-10-13,2025-10-13,dev08,dev08@example.com,growth,Senior SDE,vscode,javascript,104,63,60.58,0,2,2025-10-08,0-7,mobile/app,default,0
2025-10-13,2025-10-13,dev09,dev09@example.com,growth,SDE1,vscode,typescript,237,164,69.2,0,4,2025-10-01,8-30,demo/repo1,default,1
2025-10-13,2025-10-13,dev10,dev10@example.com,growth,SDE1,vscode,go,213,151,70.89,0,3,2025-09-16,8-30,mobile/app,default,1
2025-10-13,2025-10-13,dev11,dev11@example.com,growth,Senior SDE,jetbrains,java,163,112,68.71,0,3,2025-10-10,0-7,mobile/app,default,1
2025-10-13,2025-10-13,dev12,dev12@example.com,core-platform,Tech Lead,vscode,python,189,143,75.66,0,3,2025-09-17,8-30,demo/repo2,default,1
2025-10-13,2025-10-13,dev13,dev13@example.com,mobile,Senior SDE,vscode,typescript,133,74,55.64,0,2,2025-09-16,8-30,demo/repo1,a-custom-model,0
2025-10-13,2025-10-13,dev14,dev14@example.com,core-platform,Tech Lead,neovim,java,148,102,68.92,0,2,2025-10-12,0-7,demo/repo2,default,0
2025-10-13,2025-10-13,dev15,dev15@example.com,core-platform,Senior SDE,jetbrains,typescript,171,104,60.82,0,3,2025-09-13,8-30,demo/repo1,default,0
2025-10-13,2025-10-13,dev16,dev16@example.com,mobile,SDE1,vscode,python,194,129,66.49,0,3,2025-10-07,0-7,mobile/app,a-custom-model,0
2025-10-13,2025-10-13,dev17,dev17@example.com,mobile,Tech Lead,vscode,javascript,138,105,76.09,0,2,2025-09-13,8-30,mobile/app,default,1
2025-10-13,2025-10-13,dev18,dev18@example.com,growth,Tech Lead,vscode,javascript,178,109,61.24,0,3,2025-10-09,0-7,mobile/app,default,1
2025-10-13,2025-10-13,dev19,dev19@example.com,core-platform,Senior SDE,neovim,typescript,137,100,72.99,0,2,2025-10-13,0-7,mobile/app,default,1
2025-10-13,2025-10-13,dev20,dev20@example.com,core-platform,Tech Lead,neovim,typescript,193,144,74.61,0,3,2025-09-20,8-30,payments/api,default,1
